status;id;tgl_pengumuman;hasil_lelang;nama_satker;nama_paket;nama_pemenang;npwp_pemenang;nama_kabupaten;kd_kabupaten;nama_propinsi;skor_total;koordinat_longitude;koordinat_latitude;longitude_geser;latitude_geser;result__status;result__gambar;result__feedback;j_nama_kabupaten;j_nama_kabupaten_CAPS
;656211;17/11/2011;2981000000;UNIVERSITAS PENDIDIKAN INDONESIA;PENGADAAN PENYEDIA JASA PENINGKATAN KAPASITAS INFORMATION AND COMMUNICATION TECHNOLOGY ICT MELALUI PENINGKATAN KAPASITAS BANDWIDTH INTERNET ;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;19;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;172386;27/05/2016;7238543400;UNIVERSITAS PAJAJARAN;Pengadaan dan Impelementasi Aplikasi Enterprise Resources Planning (ERP) Berbasis Oracle Universitas Padjadjaran Tahun 2016;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;18;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;568562;05/12/2012;6662116945;ULP UNPAD;Pengadaan Jasa Layanan Akses Dedicated Internet, Komunikasi Data Wan dan Solusi Jaringan Tahun Anggaran 2013;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;18;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;656505;16/11/2011;6978180000;ULP UNPAD;PENGADAAN JASA LAYANAN AKSES DEDICATED INTERNET, KOMUNIKASI DATA WAN DAN SOLUSI JARINGAN TAHUN ANGGARAN 2012;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;18;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;247173;27/10/2015;15295854288;Dinas Perhubungan;Pengadaan alat pemantau CCTV dan kelengkapannya di sejumlah titik arus lalu lintas;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;17;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;257786;18/09/2015;1440000000;UNIVERSITAS PENDIDIKAN INDONESIA;Pengadaan Data Center untuk keperluan Universitas Pendidikan Indonesia (UPI) Tahun Anggaran 2015;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;17;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;567949;27/12/2012;599108400;Politeknik Negeri Bandung;Pengadaan Jasa Koneksi Internet Bulan Januari sampai dengan Desember 2013 Politeknik Negeri Bandung Tahun Anggaran 2013;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;17;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;443903;03/01/2014;6351680500;Dinas Komunikasi dan Infomatika Provinsi Jawa Barat;Pekerjaan Pengadaan Jaringan Komunikasi Pendukungan Administrasi Perkantoran Internal dan Eksternal Dinas Kominfo;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;16;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;584124;04/09/2012;553173500;satker BAPAPSI;Pembangunan Jaringan Fiber Optik;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kab.);14773;Jawa Barat;16;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;674189;05/05/2011;5950000000;Dinas Komunikasi dan Infomatika Provinsi Jawa Barat;Pengadaan Jaringan Komunikasi Pendukungan Administrasi Perkantoran Internal dan Eksternal Dinas Kominfo;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;16;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;685021;07/08/2009;710092000;Dinas Komunikasi dan Informatika (DISKOMINFO);Koneksi WAN ke Kecamatan, VPN dan VPN IP;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;16;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;444962;20/01/2014;479806250;Sekretariat Daerah Kabupaten Purwakarta;Pengadaan Broadband Secure Access ;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;15;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;533396;01/04/2013;285153000;Sekretariat Daerah Kabupaten Purwakarta;Pengadaan Broadband Secure Access ;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;15;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;222265;02/02/2016;5050851000;Dinas Komunikasi dan Informatika Prov Jabar;Pengadaan Jaringan Komunikasi Pendukungan Administrasi Perkantoran Internal dan Eksternal Dinas Kominfo;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;14;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;311981;24/06/2015;1262960876;Institut Teknologi Bandung;Pengadaan Perangkat ICT Tahap I Kampus ITB Jatinangor;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kab.);14773;Jawa Barat;14;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;500470;10/06/2013;280000000;Dinas Pendapatan Daerah Provinsi Jawa Barat;PENGADAAN JASA SEWA CLOUD SYSTEM DISASTER RECOVERY CENTRE (DRC) SISTEM DAN APLIKASI PENDAPATAN PADA DINAS PENDAPATAN DAERAH PROVINSI JAWA BARAT;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;14;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;645113;14/03/2012;378279000;Sekretariat Daerah Kabupaten Purwakarta;Pengadaan Broadband Secure Access;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;14;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;650236;23/02/2012;6500000000;Dinas Komunikasi dan Infomatika Provinsi Jawa Barat;Belanja Jasa Kantor Pengadaan Jaringan Komunikasi Pendukungan Administrasi Perkantoran Internal dan Eksternal Dinas Kominfo Provinsi Jawa Barat;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;14;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;683779;04/03/2010;3333333300;Dinas Komunikasi dan Informatika (DISKOMINFO);Bundling ISP dan Leasedline;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;13;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;646801;14/03/2012;164102400;Sekretariat Daerah Kabupaten Purwakarta;Stabilisasi jaringan intranet Pemkab Purwakarta dan sewa Bandwidth Internet;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;12;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;684118;22/02/2010;999999000;Dinas Komunikasi dan Informatika (DISKOMINFO);Pekerjaan WAN Koneksi Ke Kecamatan;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;11;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;636753;30/04/2012;496893639;Politeknik Negeri Bandung;Pengadaan Jasa Koneksi Internet;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;10;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;641448;25/04/2012;287185272;Satker BAPAPSI Kab. Bandung;Pengadaan Akses Internet;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;10;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;677670;25/03/2011;257888800;Dinas Perhubungan, Informatika dan Komunikasi Kota Cirebon;Pekerjaan Pengadaan Sewa Bandwith Internet Koneksi dan Peralatan Pendukung;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kota);14765;Jawa Barat;10;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;445642;28/01/2014;2625559200;Institut Teknologi Bandung;Pekerjaan Jasa Layanan Internet Institut Teknologi Bandung;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandung (Kab.);14773;Jawa Barat;9;107.61309;-7.08417;107.61309;-7.08417;null;null;null;Bandung;BANDUNG
;72538;08/03/2017;891990000;Dinas Komunikasi dan Informasi;Sewa Layanan Internet Satelit Desa;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Purwakarta (Kab.);14766;Jawa Barat;16;107.43221;-6.59502;107.43221;-6.59502;null;null;null;Purwakarta;PURWAKARTA
;213732;28/03/2016;429000000;Sekretariat Daerah Kabupaten Purwakarta;Sewa Internet Satelit Desa;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Purwakarta (Kab.);14766;Jawa Barat;15;107.43221;-6.59502;107.43221;-6.59502;null;null;null;Purwakarta;PURWAKARTA
;166020;06/06/2016;531000000;DINAS PENDIDIKAN;Belanja Sewa Jaringan Aplikasi PPDB Online;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bekasi (Kab.);14768;Jawa Barat;16;107.09973;-6.22455;107.09973;-6.22455;null;null;null;Bekasi;BEKASI
;335761;26/05/2015;682485000;DINAS PENDIDIKAN;Belanja Sewa Aplikasi jaringan PPDB Online;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Bekasi (Kab.);14768;Jawa Barat;16;107.09973;-6.22455;107.09973;-6.22455;null;null;null;Bekasi;BEKASI
;361308;17/04/2015;355080000;Badan Pemberdayaan Perempuan Perlindungan Anak dan Keluarga Berencana;Penyelenggaraan TeSA-Belanja Jasa Instalasi TeSA (Telepon Sahabat Anak);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bekasi (Kota);14770;Jawa Barat;15;107.09973;-6.22455;107.09973;-6.22455;null;null;null;Bekasi;BEKASI
;642071;17/04/2012;283991249;Bagian Telematika Setda Kota Bekasi;Pelaksanaan Jaringan Online Kelurahan;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bekasi (Kota);14770;Jawa Barat;11;107.09973;-6.22455;107.09973;-6.22455;null;null;null;Bekasi;BEKASI
;368747;26/03/2015;1009778000;Kantor Komunikasi dan Informatika;Pengadaan Jasa Layanan Call Center;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bogor (Kota);14763;Jawa Barat;17;106.76868;-6.56118;106.76868;-6.56118;null;null;null;Bogor;BOGOR
;335071;11/05/2015;846736000;Kantor Komunikasi dan Informatika;Pembangunan Aplikasi Dashboard Pemerintahan;PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Bogor (Kota);14763;Jawa Barat;16;106.76868;-6.56118;106.76868;-6.56118;null;null;null;Bogor;BOGOR
;76111;06/03/2017;397485000;DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN;Sewa Layanan Contact Center;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bogor (Kota);14763;Jawa Barat;15;106.76868;-6.56118;106.76868;-6.56118;null;null;null;Bogor;BOGOR
;132457;16/08/2016;356840000;-;Pengembangan dan Pendampingan Dashboard Pemerintah;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bogor (Kota);14763;Jawa Barat;15;106.76868;-6.56118;106.76868;-6.56118;null;null;null;Bogor;BOGOR
;224810;25/02/2016;436950000;Kantor Komunikasi dan Informatika;Jasa LAyanan Contact Center Pemkot Bogor;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bogor (Kota);14763;Jawa Barat;15;106.76868;-6.56118;106.76868;-6.56118;null;null;null;Bogor;BOGOR
;387851;03/07/2014;576922115;DINAS PENDAPATAN DAERAH;Belanja Kawat/Faksimili/Internet Kegiatan Pemeliharaan Rutin/Berkala Komputerisasi;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bogor (Kab.);14772;Jawa Barat;15;106.76868;-6.56118;106.76868;-6.56118;null;null;null;Bogor;BOGOR
;648475;29/03/2012;351159000;Kantor Komunikasi dan Informatika;Pengadaan Bandwidth;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bogor (Kota);14763;Jawa Barat;6;106.76868;-6.56118;106.76868;-6.56118;null;null;null;Bogor;BOGOR
;95172;05/12/2016;6886504900;-;Pekerjaan Pengadaan Jasa Layanan Akses Internet Dan Jaringan Interkoneksi Pada Dinas Kominfo Tahun Annggaran 2017;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;20;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;99992;30/11/2016;5327428260;-;Sewa Jaringan Komunikasi Data Utama, Redundance dan Manage Service Tahun Anggaran 2017;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;20;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;241655;30/11/2015;6865565300;DINAS PERHUBUNGAN KOMUNIKASI DAN INFORMATIKA PROV. JATENG;Pekerjaan Pengadaan Jasa Layanan Akses Internet dan Jaringan Interkoneksi;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;20;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;236280;03/12/2015;4534769712;DINAS PPAD PROV. JATENG;Sewa Jaringan Komunikasi Data-Utama dan Redundant;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;19;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;373706;04/03/2015;2550570384;Dinas Pendapatan dan Pengelolaan Aset Daerah Prov. Jateng;Pekerjaan Sewa Jaringan Komunikasi Data Utama dan Redundance Tahun Anggaran 2015;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;17;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;446889;05/12/2013;4214906300;Dinas Perhubungan Komunikasi dan Informatika Provinsi Jawa Tengah;Pengadaan Jasa Layanan Akses Internet dan Jaringan Interkoneksi;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;17;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;568609;14/12/2012;3663503514;Dinas Perhubungan Komunikasi dan Informatika Provinsi Jawa Tengah;"Pengadaan Jasa Layanan Akses Internet dan jaringan Interkoneksi&#xd;\n";PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;17;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;431333;27/03/2014;2931107520;Dinas Pendapatan dan Pengelolaan Aset Daerah Prov. Jateng;Pengadaan Jasa Layanan Jaringan Interkoneksi;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;16;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;677769;19/03/2011;3037567580;Dinas Perhubungan Komunikasi dan Informatika Provinsi Jawa Tengah;Jasa Layanan Akses Internet dan Jaringan Interkoneksi;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;15;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;647909;19/03/2012;2398989670;Dinas Perhubungan Komunikasi dan Informatika Provinsi Jawa Tengah;Pengadaan Jasa Layanan Akses Internet dan Jaringan Interkoneksi;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;14;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;654289;02/01/2012;272000000;Dinas Perhubungan Komunikasi dan Informatika Provinsi Jawa Tengah;Belanja Akses Internet di Jembatan Timbang;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;11;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;674642;05/05/2011;315579000;STAIN KUDUS;Pengadaan Bandwith Internet ;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;11;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;651931;03/02/2012;146025000;Dinas komunikasi dan informatika kab.kendal;Pengadaan Sewa Bandwidth Internet Bulan Maret s/d Desember 2012;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Semarang (Kota);14804;Jawa Tengah;5;110.45146;-7.20216;110.45146;-7.20216;null;null;null;Semarang;SEMARANG
;22641;05/07/2017;843750000;ASISTEN ADMINISTRASI;Sewa Satelit;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Temanggung (Kab.);14812;Jawa Tengah;16;110.13563;-7.25786;110.13563;-7.25786;null;null;null;Temanggung;TEMANGGUNG
;137469;22/07/2016;5395445000;Dinas Perhubungan;Pembangunan Jaringan FO Pemkot Tegal Tahap I;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Tegal (Kota);14801;Jawa Tengah;18;109.15678;-7.02495;109.15678;-7.02495;null;null;null;Tegal;TEGAL
;30964;21/06/2017;3598999000;DINAS KOMUNIKASI DAN INFORMATIKA;Pembangunan Jaringan FO SKPD;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Sumenep (Kab.);14848;Jawa Timur;18;114.40534;-6.9663;114.40534;-6.9663;null;null;null;Sumenep;SUMENEP
;467815;11/09/2013;1200836460;Dinas Perhubungan, Komunikasi dan Informatika;PBD-050 PENGADAAN JASA SEWA BANDWIDTH DAN PENUNJANGNYA;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banyuwangi (Kab.);14836;Jawa Timur;14;114.20542;-8.36486;114.20542;-8.36486;null;null;null;Banyuwangi;BANYUWANGI
;659082;10/10/2011;750697090;Dinas Perhubungan, Komunikasi dan Informatika;PBD-046 Pengadaan Bandwith 20 Mbps;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banyuwangi (Kab.);14836;Jawa Timur;13;114.20542;-8.36486;114.20542;-8.36486;null;null;null;Banyuwangi;BANYUWANGI
;621166;08/06/2012;789141070;Dinas Perhubungan, Komunikasi dan Informatika;PBD - 052 PENGADAAN JASA BANDWITH INTERNET 30 Mbps;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banyuwangi (Kab.);14836;Jawa Timur;12;114.20542;-8.36486;114.20542;-8.36486;null;null;null;Banyuwangi;BANYUWANGI
;24223;10/07/2017;398437312;DINAS KESEHATAN KABUPATEN JEMBER;Pengadaan Software JSC;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jember (Kab.);14838;Jawa Timur;15;113.6557;-8.23598;113.6557;-8.23598;null;null;null;Jember;JEMBER
;235688;22/12/2015;5450004560;Dinas Komunikasi dan Informatika;Sewa Bandwidth CCTV ;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;20;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;239458;30/11/2015;6329323000;Dinas Perhubungan;Sewa Jaringan Local Link CCTV 3Mbps (Wilayah Barat);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;20;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;243542;30/11/2015;6900000000;Dinas Perhubungan;Sewa Jaringan Local Link CCTV 3Mbps (Wilayah Timur) ;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;20;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;242341;30/11/2015;2943600000;Dinas Perhubungan;Sewa Jaringan Local Link ATCS 256 Kbps ;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;19;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;447693;24/12/2013;2540000000;Dinas Komunikasi dan Informatika;Pengadaan Koneksi VPN Dedicated ;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;19;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;448219;25/11/2013;4282080000;Dinas Perhubungan;Sewa Jaringan Lokal Link CCTV 3Mbps (Wilayah Barat);PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;19;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;448667;25/11/2013;4716096000;Dinas Perhubungan;Sewa Jaringan Lokal Link CCTV 3Mbps (Wilayah Timur);PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;19;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;564901;08/01/2013;6289000000;Dinas Perhubungan;Sewa Jaringan Lokal Link CCTV 3Mbps ;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;19;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;568061;28/12/2012;2808000000;Dinas Komunikasi dan Informatika;Pengadaan Koneksi VPN Dedicated;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;19;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;235440;22/12/2015;1945389600;Dinas Komunikasi dan Informatika;Pengadaan Koneksi Internet Kelurahan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;18;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;236561;22/12/2015;1440747000;Dinas Komunikasi dan Informatika;Sewa Bandwidth Internet Kota;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;18;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;236596;22/12/2015;1300024000;Dinas Pendapatan dan Pengelolaan Keuangan;Pendataan dan Penetapan PBB - Belanja Kawat/Faksimili/Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;18;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;238629;22/12/2015;1750240800;Dinas Komunikasi dan Informatika;Pengadaan Koneksi VPN Dedicated;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;18;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;447054;24/12/2013;1899000000;Dinas Komunikasi dan Informatika;Koneksi Internet Untuk Pendidikan ;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;18;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;568060;28/12/2012;1980000000;Dinas Komunikasi dan Informatika;Biaya langganan internet pendidikan;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;18;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;568220;28/12/2012;1449000000;Dinas Komunikasi dan Informatika;Sewa Bandwidth 50 Mbps;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;18;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;87151;08/02/2017;1024100000;Badan Pengelolaan Keuangan dan Pajak Daerah ;Pendataan dan Penetapan PBB - Belanja Kawat/Faksimili/Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;17;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;235569;22/12/2015;580001400;Dinas Komunikasi dan Informatika;Sewa Bandwidth Jimerto;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;17;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;236690;22/12/2015;740314300;Dinas Komunikasi dan Informatika;Pengadaan Koneksi Internet Puskesmas;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;17;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;447636;24/12/2013;520000000;Dinas Komunikasi dan Informatika;Pengadaan Koneksi Internet Puskesmas;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;17;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;447650;24/12/2013;560000000;Dinas Komunikasi dan Informatika;Pengadaan Koneksi Internet Kelurahan;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;17;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;236743;22/12/2015;299983200;Dinas Komunikasi dan Informatika;Pengadaan Koneksi Internet BLC dan Telecenter;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;16;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;445119;08/01/2014;850000000;Dinas Pendapatan dan Pengelolaan Keuangan;Belanja Kawat (VPN);PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;16;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;447530;24/12/2013;1249000000;Dinas Komunikasi dan Informatika;Pemakaian Bandwidth 50 Mbps ;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;16;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
